"","County","Date","Q0.025","Q0.5","Q0.975","Date_per"
"1","Contra Costa",2023-11-14,1.05560191285022,1.20813878417466,1.37470890329537,2023-11-21
"2","Contra Costa",2023-11-15,1.00456085828625,1.15109836145804,1.3112393024687,2023-11-22
"3","Contra Costa",2023-11-16,0.967719442452653,1.10956713878514,1.26464389282769,2023-11-23
"4","Contra Costa",2023-11-17,0.9451803549933,1.08380384855791,1.23536279573976,2023-11-24
"5","Contra Costa",2023-11-18,0.926145471081442,1.06218392335135,1.21093506145427,2023-11-25
"6","Contra Costa",2023-11-19,0.907170234428391,1.04091909423968,1.1872112600033,2023-11-26
"7","Contra Costa",2023-11-20,0.900767208925655,1.03336968221675,1.17838985116102,2023-11-27
"8","Contra Costa",2023-11-21,0.900105179304584,1.03216739040298,1.17655722182171,2023-11-28
"9","Contra Costa",2023-11-22,0.910486765954096,1.04290624148294,1.18758358354791,2023-11-29
"10","Contra Costa",2023-11-23,0.920464889617767,1.05323623042765,1.19820152041578,2023-11-30
"11","Contra Costa",2023-11-24,0.92822838987826,1.0611419577231,1.20617730130537,2023-12-01
"12","Contra Costa",2023-11-25,0.940331881541409,1.07361099292428,1.21892710534477,2023-12-02
"13","Contra Costa",2023-11-26,0.956959410517959,1.09082267190031,1.23662445054963,2023-12-03
"14","Contra Costa",2023-11-27,0.969401686103481,1.10343660365109,1.24929290268446,2023-12-04
"15","Contra Costa",2023-11-28,0.975762551271363,1.10941574580936,1.25475108289846,2023-12-05
"16","Contra Costa",2023-11-29,0.974009975316925,1.10662659748565,1.25076844116062,2023-12-06
"17","Contra Costa",2023-11-30,0.964263844201639,1.09525890993253,1.23761379463041,2023-12-07
"18","Contra Costa",2023-12-01,0.946974547293425,1.07586561021811,1.2159544117547,2023-12-08
"19","Contra Costa",2023-12-02,0.921107953923672,1.04741056627964,1.18476420233326,2023-12-09
"20","Contra Costa",2023-12-03,0.905055900785514,1.02958347744396,1.16504259659393,2023-12-10
"21","Contra Costa",2023-12-04,0.891575979495066,1.01469899091886,1.1486682309476,2023-12-11
"22","Contra Costa",2023-12-05,0.882250137522488,1.0044165511237,1.13737294534032,2023-12-12
"23","Contra Costa",2023-12-06,0.875747394936707,0.997285774194275,1.12958175469947,2023-12-13
