Date,Q0.025,Q0.5,Q0.975
2022-10-11,0.9425251820178814,1.011040691852937,1.08290814378043
2022-10-12,0.9428975342737671,1.0111662999912783,1.0824215973993767
2022-10-13,0.9419668703026637,1.0102779194719522,1.08200692775437
2022-10-14,0.9402327638631103,1.0086095059379612,1.0798742116081794
2022-10-15,0.9382117035126792,1.0061469646117955,1.0772852087339861
2022-10-16,0.9381064513841963,1.0059530178514735,1.0769181891108262
2022-10-17,0.9368983995871386,1.0044188904539015,1.0753735813735936
2022-10-18,0.9478510404041431,1.0146688211732826,1.0844017828987726
2022-10-19,0.9487024619087603,1.0154970192580681,1.0851743868823853
2022-10-20,0.9496144189878648,1.016552448630239,1.0860919793971013
2022-10-21,0.9518648172711149,1.0184011561109798,1.0879380236735128
2022-10-22,0.953878809406121,1.0203472440607628,1.0899597628044828
2022-10-23,0.9575099406759954,1.0239192337502208,1.0934052460726633
2022-10-24,0.9604656658291884,1.0270303833700316,1.0963392934829241
2022-10-25,0.9844768246201765,1.050551339792873,1.119573674857082
2022-10-26,0.9843586189937535,1.0500448568979324,1.1186276012246084
2022-10-27,0.9856121400603544,1.050781759494102,1.1190943406648108
2022-10-28,0.9874337496216418,1.0527011577041572,1.1202285767556495
2022-10-29,0.9898168931885993,1.0542194127802456,1.1216426356157765
2022-10-30,0.992673744510301,1.0568599360032391,1.1239204740325675
2022-10-31,0.9934731790272291,1.0573506797322798,1.1240045076780643
2022-11-01,1.0040152667592301,1.0669154675279189,1.1325283504604675
2022-11-02,1.0022524995800266,1.0647188003969124,1.129641227647335
2022-11-03,1.0000175224451113,1.061728001284009,1.126032582709704
2022-11-04,0.9972466106404796,1.058471393947153,1.1220511587381279
2022-11-05,0.9959989679152863,1.0565701425069203,1.1200624822065937
2022-11-06,0.997025631403752,1.0575746363037017,1.1202345948660402
2022-11-07,0.9984962534202177,1.0586556818889825,1.1213241567649013
2022-11-08,1.0125177491258865,1.073548559073196,1.1369839819648038
2022-11-09,1.012558516615786,1.0727892126270393,1.1352284557667742
2022-11-10,1.0123569207765648,1.0721432811838334,1.1340837261248558
2022-11-11,1.0135518665160754,1.0731087406628517,1.1349303101698502
2022-11-12,1.0177534435581668,1.0768890164194433,1.1377366641459448
2022-11-13,1.022251170562313,1.0811907422045912,1.1418360715939149
