Date,Q0.025,Q0.5,Q0.975
2022-10-10,0.9380567382628364,1.0124926099723786,1.0910774043886418
2022-10-11,0.938875264661453,1.0127730720881076,1.0908440184954626
2022-10-12,0.9377455710175775,1.0117048286086274,1.0897502612080208
2022-10-13,0.9353129676481788,1.0095055862465951,1.0868792820730422
2022-10-14,0.931840938558313,1.0057325989685024,1.083135941430688
2022-10-15,0.9299620762475934,1.0033608825448517,1.0809626038069031
2022-10-16,0.9302183357534765,1.0038407964340288,1.081161130363879
2022-10-17,0.9296281495580029,1.00319388827152,1.081048132853247
2022-10-18,0.933172892005694,1.0076951081637575,1.0853989174454828
2022-10-19,0.9403429477922521,1.0144847696035453,1.0924251595115293
2022-10-20,0.9492093827121844,1.0237441329901107,1.1021970450103078
2022-10-21,0.9631205749765996,1.0381361070372894,1.1166363928408973
2022-10-22,0.9780895218399002,1.0532197904096567,1.132421020089957
2022-10-23,0.9918234529349799,1.0672786643876409,1.1465177660087407
2022-10-24,0.9724494659366234,1.0443500570209134,1.1199888212463507
2022-10-25,0.9702965476169199,1.0419156861786276,1.1170004400435847
2022-10-26,0.9672169596477596,1.0384080349776912,1.1126976412253806
2022-10-27,0.9625719450283974,1.0334180459643176,1.1072133977478895
2022-10-28,0.9575704321999727,1.027781828165356,1.1012707195818456
2022-10-29,0.9525186470389149,1.0218121399843687,1.094557550308128
2022-10-30,0.9458483627698926,1.0149639942817865,1.0870306879380816
2022-10-31,0.9463959350294853,1.0122231210612145,1.0814291493369126
2022-11-01,0.9467810524697178,1.012558142397191,1.081450381463077
2022-11-02,0.9467608566345804,1.0129312609096321,1.081905648515214
2022-11-03,0.9458488562913998,1.0119298374214676,1.0804731675975516
2022-11-04,0.9473136451324421,1.0132095366871168,1.0818723864968929
2022-11-05,0.9517142994508625,1.0173074221576164,1.0854459840460755
2022-11-06,0.9580889871233372,1.0237125558948361,1.0920636376079607
2022-11-07,0.9872862928371757,1.0517615636758118,1.119496577546601
2022-11-08,0.9950923410918113,1.0599040201398764,1.1273849529548998
2022-11-09,1.0092751612902902,1.0741084278732622,1.1414805304568558
2022-11-10,1.0299058047311938,1.0949101852052625,1.1624700262834398
2022-11-11,1.0579749536564869,1.1235675284177975,1.191986206441299
2022-11-12,1.0915267649713432,1.156752604762611,1.2243976393445928
2022-11-13,1.1290879480756635,1.194868042360751,1.263065986785675
2022-11-14,1.2097171275241263,1.2740699926981751,1.3406684485206248
2022-11-15,1.201603369271583,1.2636436397626305,1.3275646549284468
2022-11-16,1.2041727515504292,1.2644868902972237,1.3267822451434153
2022-11-17,1.2177976979744716,1.2762239636534152,1.3366282463565855
2022-11-18,1.2426909163699547,1.3002203667709984,1.3594389671046632
2022-11-19,1.2601621601700856,1.316009141278717,1.373553277518735
2022-11-20,1.2595650044030928,1.313942961347227,1.3698885233871732
2022-11-21,1.2993181742665478,1.3525663720015544,1.4072498864832133
2022-11-22,1.2290823964706963,1.278690166363119,1.3296401436224357
2022-11-23,1.1583092704581555,1.2044247604120923,1.2520495622121943
2022-11-24,1.0883557236304688,1.1318404027488027,1.17650287674586
2022-11-25,1.0179139425124153,1.0591716449175534,1.1017055352308835
2022-11-26,0.9519508920980095,0.9907652119004655,1.0306650463685603
2022-11-27,0.8915620229967576,0.9288038052003829,0.9670685463654249
2022-11-28,0.8963088767942522,0.9382049732290693,0.9813613503434127
2022-11-29,0.889299870731976,0.9313783942269298,0.9747213391070424
2022-11-30,0.8762834467644687,0.9183747858232825,0.9616805227616525
2022-12-01,0.8572780309843505,0.899216729513177,0.9426390111727441
2022-12-02,0.8362966267222549,0.878068897797488,0.9212355048936853
2022-12-03,0.8188428397288186,0.8606427167447531,0.9039377509080282
2022-12-04,0.8080961331237149,0.8499369906208191,0.8933538341355407
2022-12-05,0.8160083018864175,0.8585354786286805,0.9025810617469989
2022-12-06,0.8185571931031075,0.8620490036970397,0.9070547701086213
2022-12-07,0.8241728177924036,0.8684178858069436,0.9144981858756867
2022-12-08,0.8340675466190596,0.8793852445016188,0.9261777698413409
2022-12-09,0.8458928016280736,0.8921535007779722,0.9404194202768393
2022-12-10,0.8601545290534377,0.9081123586342301,0.9575299651910476
2022-12-11,0.8746844113553526,0.9233877495501992,0.9742102663272754
2022-12-12,0.8733020083546397,0.9205081599733649,0.9691586610964559
2022-12-13,0.8771208448079422,0.924932830686372,0.9743737621184847
2022-12-14,0.8841475053183366,0.9325149602945371,0.982500126724824
2022-12-15,0.8933705048438806,0.9423038438352764,0.9929902514756312
2022-12-16,0.9044880092231141,0.95418601721505,1.0058411826787368
2022-12-17,0.9172645764516375,0.9680238748794747,1.020361426712971
2022-12-18,0.929182531382448,0.9804154629170184,1.0334333401562557
2022-12-19,0.9320204378358867,0.9821629591647156,1.0340739115847453
2022-12-20,0.9314391420474987,0.9818808322311419,1.0341123173545022
2022-12-21,0.9303502201368055,0.9808168130869814,1.033076302225461
2022-12-22,0.9281698739318216,0.9788143827958803,1.0311278677831799
2022-12-23,0.9228656690884934,0.9733967130819644,1.0253266472364597
2022-12-24,0.9165508238039277,0.9670323736722934,1.0190637966643854
2022-12-25,0.9087206422948708,0.9590158469777583,1.0109370487153113
2022-12-26,0.8889033371998446,0.9397164239801541,0.9924235438271961
2022-12-27,0.8873100263531583,0.9384437385560884,0.991564591724343
2022-12-28,0.885354936018852,0.9368791433419816,0.9902790958493501
2022-12-29,0.8823546750511366,0.9344386545069363,0.9880892725250703
2022-12-30,0.8783737789535273,0.9305163164577858,0.9847756483249315
2022-12-31,0.8750125574762895,0.9276727363543547,0.981934576344622
2023-01-01,0.8714521089433305,0.9243621027047908,0.9793129466030333
2023-01-02,0.8605174138385541,0.9141576399500906,0.9698766977815616
2023-01-03,0.8612004048215305,0.915577888086022,0.9720458645341371
2023-01-04,0.8625058094879712,0.9173990727814414,0.9749542690792214
2023-01-05,0.8652942337005718,0.9210906924926661,0.9788983992088898
2023-01-06,0.8697663755495821,0.926267044554314,0.9852940251290638
2023-01-07,0.8740044971802556,0.9312770810469728,0.9912501332570894
2023-01-08,0.8782852717052061,0.9361931463352898,0.9964348753119143
